LABEL,TEXT,URL,EMAIL,PHONE
ham,"Please protect yourself from e-threats. YES bank never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",No,No,No
ham,But i'll b going 2 sch on mon. My sis need 2 take smth.,No,No,No
spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",No,No,Yes
ham,"Not sure yet, still trying to get a hold of him",No,No,No
ham,Hey... Why dont we just go watch x men and have lunch... Haha,No,No,No
spam,"Noida Commercial Wave Sec-18  Silver @ 11500/- PSF  Gold @ 12500/- PSF,  Logix Sec-124 @ 8200/- PSF For Best Deal Call 9711131802 /3",No,No,Yes
spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,No,No,No
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",No,No,No
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,No,No,No
ham,Long after I quit. I get on only like 5 minutes a day as it is.,No,No,No
ham,Its ok my arm is feeling weak cuz i got a shot so we can go another time,No,No,No
spam,"	lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468",No,No,No
ham,WHAT TIME U WRKIN?,No,No,No
ham,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,No,No,No
ham,"Not yet chikku..going to room nw, i'm in bus..",No,No,No
ham,1's finish meeting call me.,No,No,No
ham,Cool. So how come you havent been wined and dined before?,No,No,No
ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",No,No,No
ham,Oh dang! I didn't mean o send that to you! Lol!,No,No,No
ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,No,No,No
ham,Is there any training tomorrow?,No,No,No
ham,I am going to try for 2 months ha ha only joking,No,No,No
smishing,"	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565",No,No,Yes
ham,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,No,No,No
ham,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",No,No,No
ham,Was the actual exam harder than NBME,No,No,No
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,No,No,No
ham,great loxahatchee xmas tree burning update: you can totally see stars here,No,No,No
ham,I am late. I will be there by 3,No,No,No
ham,ARR birthday today:) i wish him to get more oscar.,No,No,No
ham,i am going to bed now prin,No,No,No
ham,Small problem in auction:)punj now asking tiwary,No,No,No
ham,Good. Good job. I like entrepreneurs,No,No,No
ham,"Haha yeah I see that now, be there in a sec",No,No,No
ham,S...i will take mokka players only:),No,No,No
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,No,No,No
ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",No,No,No
ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),No,No,No
ham,Unless it's a situation where YOU GO GURL would be more appropriate,No,No,No
ham,"Yo my trip got postponed, you still stocked up?",No,No,No
ham,Wake me up at  &lt;#&gt;  am morning:),No,No,No
ham,Please tell me you have some of that special stock you were talking about,No,No,No
ham,Me too! Have a lovely night xxx,No,No,No
ham,"Kate jackson rec center before 7ish, right?",No,No,No
ham,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,No,No,No
spam,"	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693",No,Yes,No
smishing,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382,No,No,Yes
ham,Lara said she can loan me  &lt;#&gt; .,No,No,No
ham,"Its ok, if anybody asks abt me, u tel them..:-P",No,No,No
ham,Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...,No,No,No
ham,"K I'm ready,  &lt;#&gt; ?",No,No,No
ham,Hurry home. Soup is DONE!,No,No,No
ham,"Oh, then your phone phoned me but it disconnected",No,No,No
ham,When did dad get back.,No,No,No
ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,No,No,No
ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,No,No,No
ham,As in i want custom officer discount oh.,No,No,No
ham,Alright. I'm out--have a good night!,No,No,No
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,No,No,Yes
ham,U guys never invite me anywhere :(,No,No,No
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends.,No,No,No
ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",No,No,No
ham,Where at were hungry too,No,No,No
ham,What time should I tell my friend to be around?,No,No,No
smishing,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com,Yes,No,No
ham,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",No,No,No
ham,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900),No,No,No
ham,"Aight, you close by or still down around alex's place?",No,No,No
spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,No,No,No
ham,"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!",No,No,No
ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",No,No,No
ham,Do ü noe if ben is going?,No,No,No
ham,"Theoretically yeah, he could be able to come",No,No,No
ham,You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!,No,No,No
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. ",No,No,No
spam,88066 FROM 88066 LOST 3POUND HELP,No,No,No
ham,"Aight no rush, I'll ask jay",No,No,No
ham,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",No,No,No
ham,U can call me now...,No,No,No
ham,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",No,No,No
ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,No,No,No
ham,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,No,No,No
ham,Call me when you get the chance plz &lt;3,No,No,No
smishing,"Nationwide has noticed your debit card was recently used on 29-11-2016 15:04:43, at APPLE ONLINE STORE for 1267.00 GBP If not you please urgently call fraud prevention on 03303800231 or Int +443303800231. Do not reply by SMS http://www.Nationwide.co.uk",Yes,No,Yes
spam,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,No,No,No
ham,WOT U WANNA DO THEN MISSY?,No,No,No
ham,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""",No,No,No
ham,"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do.""",No,No,No
ham,Noice. Text me when you're here,No,No,No
ham,i cant talk to you now.i will call when i can.dont keep calling.,No,No,No
ham,Mmm so yummy babe ... Nice jolt to the suzy,No,No,No
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. ",No,No,No
ham,Yup but it's not giving me problems now so mayb i'll jus leave it...,No,No,No
ham,Hi! You just spoke to TANUSHA. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,No,No,No
spam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.,No,No,No
smishing,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,No,No,Yes
ham,Den wat will e schedule b lk on sun?,No,No,No
ham,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,No,No,No
ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,No,No,No
ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",No,No,No
ham,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,No,No,No
ham,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",No,No,No
ham,Didn't you get hep b immunisation in nigeria.,No,No,No
ham,Is avatar supposed to have subtoitles,No,No,No
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",No,No,No
spam,ONLY FOR GIRLS BBA/MBA/EXECUTIVE MBA/B.SC.IT/BIO TECH/B.TECH FLEXIBLE TIMINGS GOVT.RECOGNIZED(www.bsaitm.in) JOIN BSAITM VIKASPURI 9873000679/9650354070,No,No,Yes
ham,Indeed and by the way it was either or - not both !,No,No,No
ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",No,No,No
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN.,No,No,No
ham,Have you finished work yet? :),No,No,No
ham,Surely result will offer:),No,No,No
ham,DO U WANT 2 MEET UP 2MORRO,No,No,No
ham,Are you not around or just still asleep? :V,No,No,No
ham,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,No,No,No
smishing,"	Please CALL 08712402578 immediately as there is an urgent message waiting for you",No,No,Yes
ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,No,No,No
ham,I though we shd go out n have some fun so bar in town or something – sound ok?,No,No,No
smishing,"	What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!",No,No,No
ham,"Sorry, I'll call later at night",No,No,No
ham,I dont know why she.s not getting your messages,No,No,No
ham,You are a big chic. Common. Declare,No,No,No
ham,"What i mean was i left too early to check, cos i'm working a 9-6.",No,No,No
ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,No,No,No
ham,Holy living christ what is taking you so long,No,No,No
ham,Aiyo please ü got time meh.,No,No,No
smishing,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,No,No,No
smishing,We currently have a message awaiting your collection. To collect your message just call 08718723815.,No,No,Yes
ham,Ok i thk i got it. Then u wan me 2 come now or wat?,No,No,No
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,No,No,No
ham,Detroit. The home of snow. Enjoy it.,No,No,No
ham,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,No,No,No
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends�.",No,No,No
ham,"Tick, tick, tick ... Babe",No,No,No
ham,"Carlos took a while (again), we leave in a minute",No,No,No
ham,"Awesome, that gonna be soon or later tonight?",No,No,No
ham,"Okey dokey, i‘ll be over in a bit just sorting some stuff out.",No,No,No
smishing,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! ",No,No,Yes
